Pomiar,dzien_tygodnia,miesiac,dzien_roku,weekend,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_median_7,rolling_median_14,rolling_median_30,rolling_std_7,rolling_std_14,rolling_std_30,expanding_mean,expanding_median,expanding_std,nested_mean_7_std_7,nested_mean_7_std_14,nested_mean_7_std_30,nested_mean_14_std_7,nested_mean_14_std_14,nested_mean_14_std_30,nested_mean_30_std_7,nested_mean_30_std_14,nested_mean_30_std_30,nested_std_7_mean_7,nested_std_7_mean_14,nested_std_7_mean_30,nested_std_14_mean_7,nested_std_14_mean_14,nested_std_14_mean_30,nested_std_30_mean_7,nested_std_30_mean_14,nested_std_30_mean_30,lag_1,lag_2,lag_3,trend,seasonality,residual
10.903622,1,4,94,False,11.155147,19.525600857142855,21.234348133333334,11.611241,14.278393000000001,18.1430745,3.7857685134629797,12.63880425352058,10.66206528445737,15.634852765957447,11.439039999999999,12.063871497999514,4.9399158183217375,9.40742563834829,7.540059826415489,3.229408658230677,3.495554049783273,4.340461584711572,1.3919457730606957,1.3177813514568826,4.157860979507145,6.3305413079197,7.639967189248133,7.724603216343768,11.883930881698285,10.442907635504767,10.592449404250534,10.79153909764475,11.311724180552009,11.13212583958013,5.878351,11.611241,14.314873,15.06908878333333,-0.8133231440909086,-3.3521436392424206
6.749169,2,4,95,False,9.786707000000002,17.16181614285714,20.680378466666664,10.903622,13.561754,17.208439,3.304933711489691,11.59861395157007,10.97453135431928,15.541319252631578,11.266839,12.034111468296604,3.4535112227181624,9.873275372198334,7.859566103464498,3.5894732368841487,4.264954670521278,4.324483135507038,1.2531317490123421,1.2972369649795188,4.015681084964092,5.031942128880361,7.320499527894081,7.377223203350035,12.039882887834963,10.603921869791725,10.529746904297399,10.791532272390738,11.242045701709882,11.139058331842124,10.903622,5.878351,11.611241,14.4522431,1.0410463331818185,-8.744120433181818
4.735184,3,4,96,False,8.700741285714285,14.240778714285714,20.475357433333333,6.749169,12.6092695,17.208439,3.565913771606037,8.653180283147671,11.21855691640995,15.42875534375,11.0852305,12.021306097891662,2.5552115562211166,9.793991573578127,8.204017637692331,3.9703779393865752,5.205119982792362,4.494466946047803,0.8902624547117108,1.4212304456661184,3.8587908954008667,4.2804532634466606,7.072789475772711,7.0067179419966354,11.702254608601702,10.484716283088174,10.385367524122731,10.801733235269463,11.164437008636948,11.157357775975004,6.749169,10.903622,5.878351,13.740432116666664,-3.473558754696969,-5.531689361969695
12.463987,4,4,97,False,9.522346714285714,12.9785505,20.403388133333333,10.903622,12.4004655,17.208439,3.691862736149182,7.346520522524761,11.264227651730517,15.398190721649483,11.266839,11.962319426855846,1.7631972012085044,9.300544021715474,8.488832297394888,4.167878151606616,5.9075394431675186,4.760705786412881,0.597274862566563,1.541003699267124,3.695410129748113,3.5670952340426214,6.818937670241355,6.687653292850939,11.012341498847174,10.395000216393422,10.21129268149465,10.817067695610602,11.112540340334986,11.180297094593124,4.735184,6.749169,10.903622,12.711710649999999,-0.8797929774242418,0.6320693274242425
4.35431,5,4,98,False,8.099409142857143,10.836407642857143,20.0326773,6.749169,11.974092500000001,17.208439,3.448336283172484,4.431241449133055,11.609700574472852,15.28549806122449,11.0852305,11.95267428982431,1.6415476106433478,8.4019775922747,8.78487061650556,4.268944419201195,6.454489962648488,5.170087425445334,0.516101023859839,1.6318198920478642,3.5246365532288397,3.5411992910015866,6.559907572535342,6.528555299852596,9.871951977424127,10.169120163402741,9.948465622143148,10.977623303824291,11.093824169137543,11.217189160871762,12.463987,4.735184,6.749169,11.856262366666668,-2.0380204183333324,-5.463931948333336
6.386183,6,4,99,True,7.352972285714286,9.992740714285715,19.990949399999998,6.386183,11.2574315,17.208439,3.110416469512282,4.027982888732581,11.657935459273311,15.195605989898988,10.903622,11.925123894672161,1.5582604808342289,7.524355766384361,9.024605795161985,4.173518669999257,6.774775232109174,5.58620922236038,0.5117116428833351,1.670280200733035,3.329604977088917,3.5517863105865577,6.139716567881737,6.460253930780255,8.746705214135792,9.88787411297451,9.66198677049242,11.148163795455895,11.084099879237353,11.25531820837216,4.35431,12.463987,4.735184,11.189509483333334,-3.1979208198484845,-1.605405663484849
6.132209,7,4,100,True,7.389237714285714,9.510641714285715,19.710951666666666,6.386183,8.8263955,17.208439,3.091781915475807,4.0594121757740504,11.892087271348071,15.10497202,10.8947185,11.899310116607294,1.3906412793936134,6.467585504266822,9.267534390683187,3.7823894480174576,6.916005635628859,6.004978795050647,0.5077581220880448,1.6645565582821837,3.120948879383117,3.428430485838352,5.535681958696466,6.397621761586816,7.53653650348611,9.52217975702987,9.38912880707384,11.325586358858763,11.109663709788169,11.302329492956755,6.386183,4.35431,12.463987,10.615586850000001,1.7666766528787887,-6.250054502878791
6.477083,1,4,101,False,6.756875,8.956011,19.199337599999996,6.386183,6.730959,15.321560999999999,2.678203489137387,3.8901818333167624,12.125837227976639,15.019547376237623,10.885815,11.870748914227594,1.1531336814669555,5.178054048861299,9.558220325397192,2.984791948456576,6.899833239015613,6.4282233995417934,0.5070558072978189,1.6251197892522697,2.922984920782899,3.270206910934696,4.800374109427198,6.3009412033600904,6.28673330059985,9.085332091149066,9.118615471411259,11.534696636504375,11.163117867074561,11.35576160299394,6.132209,6.386183,4.35431,10.333762116666666,-1.277069031969697,-2.5796100846969683
14.677334,2,4,102,False,7.88947,8.8380885,18.82560076666667,6.386183,6.730959,14.4961035,4.016442350419006,3.668207010863004,12.085246932407342,15.016192343137254,10.8947185,11.811885246330808,0.9269829968421895,3.792188305315377,9.787022058123211,2.087309685105517,6.672516847881734,6.819410840222331,0.6094744933812262,1.4783578507860666,2.7547654521166987,3.3718510022103123,4.201896565545337,6.227566247921113,5.153818023355983,8.596850455595474,8.858160015593901,11.693370290516953,11.242451281453848,11.404320028335912,6.477083,6.132209,6.386183,10.162310233333335,-2.3389377850000006,6.853961551666666
16.908809,3,4,103,False,9.628559285714287,9.164650285714286,18.523803866666665,6.477083,6.730959,14.4961035,4.950063803406269,4.172494162321343,12.013707465394175,15.034567262135923,10.903622,11.75532051483093,1.10080056147501,2.767786746415683,9.958082021113674,1.4684264326264598,6.160027757148255,7.146591419620656,0.6926492881508918,1.261753769656486,2.615862614755147,3.5695867210389167,3.9250199922427886,6.165895600585229,4.513720006095079,8.10798730734839,8.61260868798483,11.806963226086129,11.304348230677798,11.446048725961393,14.677334,6.477083,6.132209,10.008099416666667,0.3383241422727272,6.5623854410606075
22.660063,4,4,104,False,11.08514157142857,10.303744142857143,18.423415033333335,6.477083,8.8263955,14.4961035,6.999378603298343,5.4368759054651905,11.964400250865523,15.107889336538461,11.0852305,11.721990051701573,1.5186047642966338,2.107480962820236,10.076596056296335,0.7469751527353713,5.523187039123585,7.384927337438382,0.6791028060044653,1.1308361204226163,2.4834596590280076,4.042088987774511,3.804592110908566,6.16052490910118,4.240913632229426,7.626627565538302,8.451508374835607,11.906987883105415,11.362027789358008,11.481322333617632,16.908809,14.677334,6.477083,9.921928433333331,0.7690693028787876,11.969065263787883
14.314483,5,4,105,False,12.508023428571429,10.303716285714286,18.29761016666667,14.314483,8.8263955,14.314678,6.388794982330498,5.436853773512838,11.98786133518423,15.100333085714285,11.266839,11.665755163649028,2.183253502651081,1.9699514041477053,10.149967513755739,0.6238367175692098,4.762038837534829,7.596456950727297,0.6595495114743107,1.0866763618763269,2.338722057666097,4.462154516225655,4.001676903613622,6.140911424278716,4.384572535712253,7.12826225656819,8.382926926556955,11.961010848921328,11.469317076372809,11.518196286452014,22.660063,16.908809,14.677334,10.012947666666665,-1.7442658456060611,6.045801178939395
3.102463,6,4,106,True,12.038920571428573,9.695946428571428,17.305791666666668,14.314483,6.613126,14.278198,7.0041349961536765,5.746229369878549,11.972613555610424,14.987145632075473,11.0852305,11.668408552768126,2.327617331253812,1.9045320133939845,10.189429411834817,0.6008815445124691,4.051231852187417,7.818472770886386,0.7579191506970169,1.195355727127935,2.2509027946052367,5.01840002003157,4.285093165309063,6.174133371177066,4.630036318733105,6.688370766434448,8.322892073670019,12.005964862683772,11.577064329069833,11.542461074999881,14.314483,22.660063,16.908809,10.144478866666665,0.6512566565404039,-7.693272523207069
7.438654,7,4,107,True,12.225555571428572,9.807396642857144,16.5202254,14.314483,7.0939115,13.561754,6.835895757490357,5.681254017681229,11.81483850927195,14.916598981308411,10.903622,11.636143193028902,2.274441130074196,1.9604897767925686,10.157987694804024,0.608963730067594,3.2912489470348243,8.019413080421815,0.9275750790813483,1.3507930053996013,2.255675537481484,5.553273426033648,4.490851955936,6.234143640833168,4.86172801043413,6.19913225696012,8.251017625940584,11.994929325244327,11.660257842051545,11.552487811589714,3.102463,14.314483,22.660063,10.140848266666666,-1.566615928181818,-1.1355783384848481
7.928502,1,4,108,False,12.432901142857144,9.59488807142857,15.4322413,14.314483,7.0939115,12.672791,6.652012377631439,5.692726197787801,10.9986388253899,14.851894379629629,10.8947185,11.601145266017951,1.7501799943564045,2.066278950180301,10.01349074466994,0.5440323792368742,2.3768684481002844,8.190806186903115,1.2562820005321076,1.5703019543508183,2.4026119547762144,6.120960410104226,4.695583660519461,6.219976618748106,5.119234348215707,5.702983824407779,8.135858495359567,11.83390098201765,11.684298809261012,11.520038184066799,7.438654,3.102463,14.314483,10.146892716666665,1.6921816593181822,-3.910572375984847
6.368109,2,4,109,False,11.245869,9.5676695,14.705936266666667,7.928502,6.9578685,12.4004655,6.920699865398709,5.708268796917615,10.847752743156375,14.774061486238532,10.885815,11.575867876236241,1.031107257898142,2.1088383530626835,9.844896602792495,0.41116483327357467,1.5335035410213096,8.333054866064648,1.531335317725817,1.8242518588482808,2.6133279230178212,6.535854340815613,4.953852671512962,6.217841257381936,5.410671746223509,5.282244884789747,8.016470469331596,11.657116097838939,11.675243194177948,11.483314015071214,7.928502,7.438654,3.102463,10.166247166666663,5.047591581540404,-8.845729748207066
11.901544,3,4,110,False,10.530545428571429,10.079552357142857,14.198549933333334,7.928502,7.683578,12.119244,6.482742800964135,5.561004625578343,10.600086267414218,14.74794769090909,10.8947185,11.52589974990409,0.7669256295888888,2.093661650812582,9.642978342843294,0.3192661735156976,1.023201981050001,8.409997218385321,1.692229012281252,2.038386995846709,2.852553163881112,6.75480848332388,5.162197602181398,6.2033718187703055,5.609030383831652,5.061375194963366,7.910391795375719,11.455170212413233,11.631066719249683,11.446405362265097,6.368109,7.928502,7.438654,10.22823658333333,3.843146498207071,-2.1698390815404025
12.355086,4,4,111,False,9.058405857142857,10.071773714285714,13.2823143,7.928502,7.683578,12.119244,3.941004793567813,5.5574878074255,9.430530543832763,14.726390378378378,10.903622,11.475637432599225,1.267470525719107,2.103874569440739,9.320023262716207,0.2810403256536571,0.5537613184798671,8.41084183886117,1.786747178905504,2.260641372833432,3.131772288436846,6.31789793907666,5.179993463425586,6.075489279541019,5.6262606555402686,4.933587143884847,7.784160899904815,11.093188825694266,11.500088354399841,11.362422045122551,11.901544,6.368109,7.928502,10.3773067,-0.43122117590909115,2.409000475909091
11.393489,5,4,112,False,8.641121,10.574572214285714,12.141107000000002,7.928502,9.6609955,11.7563925,3.4106815664402523,5.313494944411793,7.185366937071957,14.696632330357144,11.0852305,11.428168551202377,1.5357873293598965,2.073479947947349,8.652204796667666,0.3580826624284441,0.5181001816234031,8.281518650048278,1.797291529986049,2.536968216099354,3.4325764945323862,5.892453165378055,5.177303840801855,5.954716848378854,5.608637965668691,4.996605250690472,7.617208781485294,10.407118197392512,11.18406452315692,11.191764989043918,12.355086,11.901544,6.368109,10.429620033333334,-0.8767219819696966,1.840590948636363
13.044504,6,4,113,True,10.061412571428573,11.050166571428573,11.571417733333332,11.393489,11.6475165,11.7563925,2.7199554179728724,5.206676702789758,6.336942746521264,14.682011725663717,11.266839,11.378097073338607,1.467862480318446,1.9381759757082495,7.833757362287204,0.5405364833733832,0.6230838837099302,8.016231849014645,1.7704071624423638,2.737156576303167,3.69730784325519,5.280427511352225,5.1494137656918975,5.803855761858343,5.531559013227435,5.08079766598027,7.50401315636991,9.602022367522633,10.803993615103204,11.003303713662692,11.393489,12.355086,11.901544,10.470440783333332,-1.5034785410606066,4.077541757727274
11.429815,7,4,114,True,10.631578428571428,11.428567,10.807601233333335,11.429815,11.6656795,11.520527999999999,2.4868649542653087,5.010577117151581,4.655221086577945,14.653483684210526,11.330164,11.331734131360847,1.2859117211983067,1.7753794665943443,6.757327249851921,0.7113109791478,0.7475827710571988,7.595654356832741,1.7195934719519899,2.9113518076081,3.9290831443360013,4.65913739660579,5.10620541131972,5.650926005298631,5.435748027437484,5.148738018935807,7.417913653908211,8.579219878566347,10.287074601905335,10.762753517507388,13.044504,11.393489,12.355086,10.545126333333332,1.5981565922727268,-0.7134679256060594
6.676657,1,4,115,False,10.452743428571429,11.442822285714286,10.423572466666666,11.429815,11.6656795,11.411652,2.7452350060731883,4.995668042425532,4.4970905370519745,14.584119973913042,11.266839,11.306419106578034,0.9236925519571956,1.4461465645654268,5.766700315780884,0.7320896503926877,0.7852307084765666,7.110694798460563,1.6588435739284733,3.0328145357167156,4.122569668931782,4.10102634352604,5.110993376815133,5.442664154345647,5.33616829095716,5.227701319586434,7.318921668831466,7.650427265946642,9.742164123982146,10.519520684813257,11.429815,13.044504,11.393489,10.664564500000001,0.14302797863636316,-4.130935478636364
7.492974,2,4,116,False,10.61343842857143,10.929653714285715,10.243951766666667,11.429815,11.411652,11.1485555,2.4870708308328617,5.00683791785665,4.503138753547083,14.522989405172414,11.0852305,11.27639078436101,0.8163495705027498,1.218411815143396,4.758489567445769,0.5755883244054953,0.7148226850697212,6.6118190011854265,1.4954890433054229,3.0742217325852623,4.261414594063593,3.4676507671594905,5.001752553987552,5.140624300571088,5.235963879662736,5.323317812943123,7.179845160793389,6.7440538388596,9.20058496834927,10.285152188476937,6.676657,11.429815,13.044504,10.895582733333333,-1.940071036515151,-1.4625376968181816
9.343421,3,4,117,False,10.247992285714286,10.389268857142858,10.0806687,11.393489,10.368455,10.123521499999999,2.4539763659519234,4.711419452478506,4.441562792764015,14.478719589743589,10.903622,11.237887110939324,0.7922865677894023,1.183474001581201,3.6669205510744565,0.5205428325936767,0.6377124009537439,6.089465596570335,1.1747462259391952,3.0351103874984067,4.34881284425504,2.8921127050148887,4.823460594169384,4.790006400139247,5.114594569219903,5.3618124765257775,7.003357504021071,5.8642647710524285,8.659717491732831,10.053954980703502,7.492974,6.676657,11.429815,10.941551333333333,-0.7074501319696979,-0.8906802013636358
11.974092,4,4,118,False,10.19356457142857,9.625985214285715,9.935530133333334,11.393489,10.368455,10.123521499999999,2.4031520862609423,3.19073178209976,4.299229110136542,14.45749393220339,11.0852305,11.1921341335859,0.6865640327166493,1.1932722557595352,2.670669532886368,0.6431600236693152,0.6684622590409094,5.527266412235581,0.825320615367633,2.888318775355141,4.37267761737681,2.672419461113907,4.495158700095284,4.456940537522444,4.77648656560194,5.201373610571103,6.75948356647062,5.131221709095826,8.112205267395046,9.83144331333814,9.343421,7.492974,6.676657,10.714169683333335,0.09115017560606109,1.1687721410606047
11.520842,5,4,119,False,10.211757857142857,9.42643942857143,9.908326733333334,11.429815,10.368455,10.123521499999999,2.414206890706175,2.9534987392047247,4.286071996870417,14.43281618487395,11.266839,11.147859804831672,0.22222834136458136,1.0904636955422904,2.0544103486093923,0.8243500497456403,0.7104944201022975,4.871006453793655,0.5942125987268846,2.6084027245510857,4.355223836381133,2.5300659360090387,4.211259550693547,4.243202906224584,4.439344250572359,5.023991108120525,6.490714249851428,4.7170367176384635,7.562077457515487,9.602740707358524,11.974092,9.343421,7.492974,10.31382855,0.48159266045454574,0.7254207895454541
12.990005,6,4,120,True,10.203972285714286,10.13269242857143,10.1175686,11.429815,11.411652,11.1485555,2.4036136557921712,2.4670790568373153,4.277904501661886,14.420792758333333,11.330164,11.101702567399796,0.19705270479222284,1.013485734096813,1.7123091345081503,0.8162052830087724,0.693046069547159,4.231484792643652,0.31495641067992214,2.3028016612668214,4.339568943041969,2.48487425569751,3.882650883524868,4.033811063351742,4.047973158293439,4.789766085760435,6.16708647538579,4.422888396944265,7.0124553822334486,9.37344130976917,11.520842,11.974092,9.343421,9.92316245,2.017261527121212,1.0495810228787885
15.929489,7,5,121,True,10.846782857142857,10.739180642857141,10.171389133333333,11.520842,11.4753285,11.1485555,3.241670477497652,2.7779301096578926,4.342205445711612,14.43326132231405,11.393489,11.056199445175672,0.2541030732606803,0.8905853740743367,1.5964403944336458,0.7187590312441363,0.6873991716946286,3.5475544199125415,0.17809569585026838,1.9653060026557394,4.331315766931235,2.5927036161592736,3.6259205063825317,4.020879816453006,3.72902358579434,4.582385806615912,5.84588520907124,4.378171876820504,6.478695877693425,9.168654447393656,12.990005,11.520842,11.974092,9.871757116666666,4.952873546818182,1.1048583365151519
9.778789,1,5,122,False,11.289944571428572,10.871344000000002,10.110307400000002,11.520842,11.4753285,10.341205500000001,2.751559557399586,2.676069758153229,4.334133680180603,14.395109909836066,11.330164,11.018478873315647,0.42497374591179454,0.725345528985789,1.5416264539729463,0.6012642037560809,0.6621649354761403,2.9255664901818488,0.12103527724105681,1.66855776248221,4.3227709814941635,2.593607123491616,3.3473167335088276,4.01138822395241,3.397652402326868,4.3669103466420145,5.538263859951316,4.35489232583888,6.002659795892761,8.964320502804606,15.929489,12.990005,11.520842,9.949466183333332,0.8345951149999997,-1.0052722983333318
8.07347,2,5,123,False,11.372872571428571,10.9931555,10.183478033333333,11.520842,11.4753285,10.341205500000001,2.6238350990984562,2.4874884217701814,4.2783954507125825,14.343714463414635,11.266839,10.988022654396387,0.5364928780841105,0.7387279366077355,1.5333393743656618,0.6126815772050078,0.6242122875056821,2.3224259435147308,0.10903828735358327,1.3602673267148568,4.284419108349223,2.6131448761009866,3.0403978216302385,3.9670069709652496,3.037745331457373,4.136854605560055,5.2034937023329295,4.322786139719666,5.533419989289634,8.751929373577427,9.778789,15.929489,12.990005,9.945837566666667,-2.4795028501515146,0.6071352834848485
9.86977,3,5,124,False,11.448065285714284,10.848028785714288,10.149016300000001,11.520842,11.411652,9.8242795,2.562815177789708,2.489682449007009,4.276558148845251,14.307634266129032,11.0852305,10.950637604183454,0.5858457919244942,0.7980096739023879,1.541382877971377,0.6460573566051538,0.6129746647091147,1.6632091885362668,0.11288731789431398,0.9961292182585726,4.214388552727074,2.628693277792099,2.760402991403494,3.9262418597761406,2.7203543309614444,3.9174744500906735,4.865189642182476,4.299214047731271,5.081739409391849,8.539079135723687,8.07347,9.778789,15.929489,10.114868166666668,-0.8133231440909086,0.5682249774242418
11.502386,4,5,125,False,11.380678714285713,10.787121642857143,10.307456866666666,11.502386,11.411652,10.6316295,2.552860806978834,2.4602340328897863,4.234094308967826,14.285192279999999,11.266839,10.90927820817069,0.5535645025484205,0.7423230079041073,1.5582252828008782,0.5651892061508698,0.5942931774287015,1.1219760772614382,0.11965613259282536,0.6484798961198925,4.1339781427340005,2.650080237894655,2.661249849504281,3.9011727629591118,2.615997509645734,3.6962420376238367,4.560576978226467,4.28990907613574,4.710565392615782,8.31439790087864,9.86977,8.07347,9.778789,10.363729183333335,1.0410463331818185,0.09761048348484569
8.926174,5,5,126,False,11.010011857142858,10.610884857142855,10.447156533333333,9.86977,10.6497925,10.6316295,2.712495161647025,2.501482368952785,4.111260069659542,14.24266038888889,11.0852305,10.87603702628072,0.4439285854354433,0.5088255987640943,1.5418643779275207,0.28140894825015184,0.5939711434592083,0.8639463190861985,0.12254126512086816,0.4266219196516666,4.028426475001247,2.6926928480290617,2.61137939201905,3.872725475960478,2.5514237424668855,3.495383996519622,4.355520381086637,4.2649359436770435,4.490986330657753,8.07748800598696,11.502386,9.86977,8.07347,10.34347618333333,-3.473558754696969,2.056256571363639
11.411797,6,5,127,True,10.784553571428571,10.494262928571429,10.412083533333334,9.86977,10.640783500000001,10.6316295,2.5829898179186963,2.415891796439129,4.097927752555272,14.220370125984253,11.266839,10.835704268563351,0.2755051910478309,0.4731825142183652,1.539606551944093,0.16755419489619058,0.5845703151974664,0.7045282619322415,0.13455069600035446,0.23349754755128527,3.8957418033742472,2.7183180140471372,2.6015961348723238,3.8357630453527958,2.544111276695716,3.296042217494577,4.191166090217116,4.239224979518956,4.331056688231611,7.838611342681118,8.926174,11.502386,9.86977,10.096439949999999,-0.8797929774242418,2.195150027424243
7.855745,7,5,128,True,9.631161571428573,10.238972214285715,10.528798033333334,9.778789,9.8242795,10.6316295,1.4620981351631772,2.496906139993064,3.967223133638692,14.1706464921875,11.0852305,10.80761081429008,0.6439512553475507,0.5618562484446233,1.4902841082778548,0.2605013746973603,0.5434511729819074,0.6953431558133418,0.1626699715858215,0.188514466721398,3.747926906587691,2.4640933937136404,2.5283985049364572,3.7695551070858184,2.5039649953150263,3.1164942905546833,4.126688246579117,4.185656077794253,4.281913977307378,7.583862094653313,11.411797,8.926174,11.502386,9.832165283333334,-2.0380204183333324,0.06160013499999861
7.365881,1,5,129,False,9.286460428571429,10.2882025,10.561454633333335,8.926174,9.8242795,10.6316295,1.6884093009645602,2.4270852458863392,3.9358551347478348,14.117896372093023,10.903622,10.781969622134953,0.8868879884236452,0.6751031030797786,1.3970902827207927,0.2856094277189075,0.4793841510031786,0.6941682643745696,0.1618289660392448,0.20323863575570747,3.5670283493341977,2.312214785651494,2.4529109545715544,3.722154868134228,2.4683957792768996,2.9330240908018834,4.073324991817575,4.128759142732428,4.241825734285654,7.326459417169131,7.855745,11.411797,8.926174,9.646505916666666,-3.1979208198484845,0.9172959031818189
12.318801,2,5,130,False,9.892936285714285,10.632904428571427,10.767674366666665,9.86977,10.640783500000001,11.402643000000001,1.9258508340362008,2.3407134400159517,3.8570668041985328,14.104057176923076,11.0852305,10.741256790432631,0.8766380562556452,0.7016515514633889,1.2830200098940836,0.23225281567797973,0.46308356911673476,0.6844872599218024,0.19656377565498176,0.24976667241939196,3.361925869491209,2.2125027477854573,2.412823811943222,3.683290498752908,2.4474279247405804,2.7425866280989766,4.016035033958972,4.068569336087565,4.1956777379036145,7.058625401597479,7.365881,7.855745,11.411797,9.577560499999999,1.7666766528787887,0.974563847121213
14.151585,3,5,131,False,10.504624142857143,10.976344714285714,11.0234911,11.411797,11.4570915,11.420805999999999,2.508978097506668,2.4852370346754973,3.8169782980083284,14.104419984732825,11.266839,10.69986531588651,0.7710575603700368,0.6962838660103057,1.076526669762619,0.2621697356468218,0.484777240784051,0.6499882890813773,0.24323325664582487,0.31534342348813316,3.148743897776992,2.2048117363164517,2.4167525070542752,3.677649652365217,2.4467928655503646,2.583573598255905,3.96920354067093,4.002915071682289,4.15106455970678,6.781663437265203,12.318801,7.365881,7.855745,9.537339683333332,-1.277069031969697,5.8913143486363655
9.760948,4,5,132,False,10.255847285714285,10.818263000000002,10.859611566666668,9.760948,10.640783500000001,11.402643000000001,2.479721845017623,2.4872764293849245,3.7598061606062134,14.071514893939394,11.0852305,10.665650128059351,0.6252982763130265,0.6938503802529943,0.9522365904098078,0.26658573224617876,0.42498317699699656,0.5911094406664629,0.22992708116825764,0.32298294424374174,2.9261125341915193,2.194363313179136,2.422221775536895,3.626425635518504,2.45065606504967,2.533326787347702,3.929839187954994,3.9351596219163447,4.112534349026043,6.504148744871831,14.151585,12.318801,7.365881,9.397037016666667,-2.3389377850000006,2.702848768333334
8.182296,5,5,133,False,10.149579000000001,10.579795428571428,10.5687278,9.760948,9.8242795,10.6316295,2.5608154892484998,2.5732894585512827,3.610258165758748,14.02723505263158,10.903622,10.637437555704365,0.5128659873716094,0.696582283960454,0.9374659392195073,0.2662437277874133,0.27251289727022554,0.5440250391445597,0.21556167109268587,0.29307804436828755,2.6885935562649785,2.1726947885507752,2.4326938182899185,3.5467840250465783,2.4609142207065986,2.5061689815867423,3.8765323644959917,3.863587921359089,4.064261932518066,6.224033768217317,9.760948,14.151585,12.318801,9.14909005,0.3383241422727272,-1.305118192272728
7.366108,6,5,134,True,9.57162342857143,10.1780885,10.058929299999999,8.182296,9.769868500000001,9.8242795,2.6821304918027966,2.606842484505034,2.8420761475513476,13.977525149253731,10.8947185,10.612983165698584,0.4303224909454824,0.7415766601977591,0.9551661532483289,0.3061568307340313,0.26616145409418446,0.5456190788047334,0.3085134937665392,0.29846308492446305,2.417725533156695,2.1868577419627893,2.452587878004963,3.4028757546633934,2.488192890430299,2.5161520835630076,3.7821979171306532,3.684180549215671,3.9617027643673137,5.919956298106844,8.182296,9.760948,14.151585,8.860316966666668,0.7690693028787876,-2.263278269545456
6.168472,7,5,135,True,9.330584428571429,9.480873,9.7873956,8.182296,9.343561000000001,9.769868500000001,2.926700249936034,2.228073417944702,2.8104393583897394,13.919680311111112,10.885815,10.594647814683137,0.4742451743788337,0.800207816101304,0.9143566573378761,0.4994692336030537,0.40752003072936155,0.572678582757768,0.4441371935411699,0.33976002394306926,2.095160154146727,2.396086615501769,2.4300900046077047,3.2874725969169116,2.4497882158519615,2.4768766055834943,3.675238571945049,3.5189257241801064,3.8522909009871795,5.614042232213694,7.366108,8.182296,9.760948,8.57880165,-1.7442658456060611,-0.6660638043939393
8.164154,1,5,136,False,9.444623428571429,9.36554192857143,9.956118633333334,8.182296,8.554234999999998,9.769868500000001,2.851985046877112,2.2531144670665935,2.5335750793235428,13.877360264705882,10.613688499999999,10.56686710622305,0.4454862914434504,0.7982326465445693,0.8878672387022452,0.6420706924751921,0.5051881313921032,0.5898407357739985,0.49078919415198013,0.35254430367638456,1.790846169891848,2.5623117220607052,2.4372632538560994,3.149067598607693,2.424935247449141,2.4466655133630195,3.5588014085179838,3.318600001976636,3.723679572354532,5.299407616337465,6.168472,7.366108,8.182296,8.263420599999998,0.6512566565404039,-0.7505232565404021
7.039507,2,5,137,False,8.69043857142857,9.29168742857143,9.942813733333333,8.164154,8.554234999999998,9.769868500000001,2.6565967256792984,2.314825931686551,2.5482567565596175,13.8274489270073,10.341562,10.54414278805465,0.6318712271607257,0.8392620618988551,0.8760903112379966,0.7183646633740319,0.5654026992277909,0.614721771465178,0.49567921567734863,0.3694204838066153,1.4915491409278798,2.666703992295433,2.439603370040445,3.009757630880657,2.421237031973512,2.4343324783570464,3.4465871389848277,3.1316271380282195,3.600098237057892,4.990521557913722,8.164154,6.168472,7.366108,7.999140833333332,-1.566615928181818,0.6069820948484865
8.109932,3,5,138,False,7.827345285714286,9.165984714285715,9.9488614,8.109932,8.173224999999999,9.769868500000001,1.1286713725731874,2.328759957943547,2.543522326145242,13.786017644927536,10.3323405,10.51685818245711,0.8433272990512912,0.9429184877561768,0.89527425578702,0.674243470411184,0.6222387802763497,0.6382360246502641,0.3955755754555563,0.3828280761499369,1.238657558099583,2.4695173173049354,2.3371645268106938,2.8256462640453823,2.398883163868948,2.4228380147096567,3.3344549309900193,2.949704856333493,3.4763099640078914,4.708684341272232,7.039507,8.164154,6.168472,7.8298103999999995,1.6921816593181822,-1.4120600593181811
16.328515,4,5,139,False,8.765569142857142,9.510708214285714,10.280874933333333,8.109932,8.173224999999999,9.8242795,3.415957977278822,2.9701073185471,2.7049563168170963,13.804308992805757,10.341562,10.480903169815019,0.7521419328056245,0.8704834464733359,0.9060328211957424,0.522000121083136,0.6243306754248737,0.6407827850464981,0.2634998582201381,0.3832242496014963,0.9934046958622569,2.6032653361993927,2.3988143246892646,2.708821534441386,2.46785900517783,2.4592575351137502,3.243182881711002,2.7990120215064764,3.3670858217114104,4.43725779372759,8.109932,7.039507,8.164154,7.691623033333332,5.047591581540404,3.589300385126263
